Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province
9.7,54.5,4.0,4.0,4.0,4.5,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
16.8,64.0,4.0,4.0,4.0,12.0,5.7,yes,no,Cầu Giấy, Hà Nội
12.5,45.0,4.0,3.0,5.0,3.0,4.0,yes,no,Hai Bà Trưng, Hà Nội
7.0,43.0,3.0,3.0,3.0,4.0,3.5,yes,yes,Nam Từ Liêm, Hà Nội
13.9,67.2,6.0,6.0,5.0,10.0,4.2,yes,yes,Bình Thạnh, Hồ Chí Minh
1.55,20.0,2.0,2.0,2.0,5.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
2.5,24.0,2.0,1.0,1.0,5.0,3.0,yes,no,Bình Tân, Hồ Chí Minh
7.7,88.0,3.0,3.0,3.0,12.0,5.0,yes,no,Quận 12, Hồ Chí Minh
5.6,56.0,4.0,3.0,3.0,5.0,4.0,yes,no,Bình Tân, Hồ Chí Minh
3.75,48.0,2.0,2.0,1.0,5.0,4.0,yes,no,Bình Tân, Hồ Chí Minh
8.0,34.0,5.0,4.0,6.0,4.0,3.0,yes,yes,Nam Từ Liêm, Hà Nội
7.0,43.0,5.0,3.0,4.0,2.5,3.8,yes,yes,Hai Bà Trưng, Hà Nội
6.68,30.0,4.0,3.0,5.0,2.0,3.3,no,yes,Hoàng Mai, Hà Nội
19.8,80.0,6.0,4.0,4.0,5.0,5.0,yes,yes,Hai Bà Trưng, Hà Nội
3.65,49.0,3.0,2.0,1.0,4.0,4.5,yes,no,Bình Tân, Hồ Chí Minh
6.6,40.0,5.0,4.0,4.0,4.5,6.2,yes,no,Gò Vấp, Hồ Chí Minh
5.1,36.0,5.0,3.0,4.0,2.3,4.0,yes,yes,Nam Từ Liêm, Hà Nội
17.7,72.0,4.0,4.0,4.0,12.0,5.0,yes,no,Quận 7, Hồ Chí Minh
7.4,126.7,3.0,3.0,2.0,6.0,4.1,yes,no,Quận 12, Hồ Chí Minh
24.5,80.0,4.0,4.0,4.0,6.0,5.0,yes,yes,Hai Bà Trưng, Hà Nội
6.25,67.0,2.0,2.0,1.0,7.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
8.9,45.0,3.0,4.0,6.0,10.0,4.1,yes,yes,Long Biên, Hà Nội
4.4,21.0,2.0,2.0,2.0,2.5,6.0,yes,yes,Ba Đình, Hà Nội
7.5,40.0,3.0,3.0,4.0,2.5,4.0,yes,no,Ba Đình, Hà Nội
4.48,31.9,3.0,3.0,4.0,2.5,4.22,yes,yes,Hoài Đức, Hà Nội
5.2,80.0,4.0,3.0,3.0,4.0,4.5,yes,yes,Nha Trang, Khánh Hòa
2.75,30.0,3.0,3.0,3.0,3.0,6.0,yes,yes,Chương Mỹ, Hà Nội
1.35,68.0,3.0,3.0,2.0,7.0,4.0,yes,yes,Thuận An, Bình Dương
7.65,45.0,5.0,4.0,5.0,4.0,4.25,yes,yes,Nam Từ Liêm, Hà Nội
3.5,36.0,4.0,3.0,4.0,2.5,3.3,yes,no,Hà Đông, Hà Nội
10.0,55.0,6.0,5.0,6.0,3.0,5.0,yes,yes,Cầu Giấy, Hà Nội
5.25,52.0,2.0,1.0,2.0,8.0,4.6,yes,yes,Gò Vấp, Hồ Chí Minh
12.0,45.0,4.0,4.0,5.0,10.0,6.0,yes,yes,Long Biên, Hà Nội
7.5,110.0,2.0,2.0,1.0,6.0,5.5,yes,yes,Quận 9, Hồ Chí Minh
10.8,54.0,4.0,5.0,5.0,3.0,5.0,yes,yes,Cầu Giấy, Hà Nội
3.7,71.0,2.0,2.0,2.0,5.0,4.0,yes,no,Dĩ An, Bình Dương
17.9,76.0,5.0,6.0,4.0,8.0,4.1,yes,yes,Quận 10, Hồ Chí Minh
4.1,98.0,5.0,5.0,1.0,8.0,5.0,yes,no,Dĩ An, Bình Dương
7.65,39.0,4.0,5.0,6.0,4.0,3.6,yes,no,Nam Từ Liêm, Hà Nội
17.1,62.0,4.0,5.0,6.0,8.0,4.5,yes,no,Bắc Từ Liêm, Hà Nội
7.97,47.0,4.0,5.0,6.0,4.0,4.0,yes,yes,Nam Từ Liêm, Hà Nội
8.6,52.0,3.0,3.0,3.0,5.0,4.0,yes,no,Quận 10, Hồ Chí Minh
5.1,52.0,2.0,1.0,1.0,6.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
13.0,60.0,3.0,2.0,2.0,2.8,3.4,yes,yes,Đống Đa, Hà Nội
6.95,54.0,4.0,6.0,4.0,9.0,4.0,yes,no,Quận 12, Hồ Chí Minh
6.49,107.0,4.0,2.0,2.0,4.0,6.4,yes,no,Quận 7, Hồ Chí Minh
9.0,56.0,5.0,5.0,5.0,5.0,4.0,yes,no,Quận 11, Hồ Chí Minh
7.0,58.0,1.0,1.0,1.0,2.0,4.0,yes,no,Quận 1, Hồ Chí Minh
5.3,35.0,3.0,3.0,3.0,5.0,3.0,yes,yes,Quận 1, Hồ Chí Minh
7.85,41.0,4.0,4.0,4.0,2.5,3.0,yes,yes,Ba Đình, Hà Nội
4.7,30.0,3.0,4.0,5.0,2.5,3.5,yes,no,Nam Từ Liêm, Hà Nội
15.8,62.0,5.0,3.0,4.0,4.0,4.0,yes,yes,Tây Hồ, Hà Nội
6.8,46.0,4.0,4.0,6.0,3.0,4.5,yes,yes,Nam Từ Liêm, Hà Nội
9.3,41.0,4.0,3.0,3.0,3.0,4.0,yes,yes,Quận 1, Hồ Chí Minh
7.65,62.0,2.0,2.0,2.0,2.5,3.5,no,no,Quận 1, Hồ Chí Minh
12.0,60.0,7.0,7.0,5.0,7.0,4.0,yes,yes,Tân Bình, Hồ Chí Minh
12.0,80.0,4.0,5.0,3.0,6.0,5.0,yes,yes,Gò Vấp, Hồ Chí Minh
12.99,40.0,4.0,5.0,6.0,3.0,4.0,yes,yes,Cầu Giấy, Hà Nội
4.6,113.0,3.0,1.0,1.0,10.0,4.0,yes,yes,Hóc Môn, Hồ Chí Minh
2.7,42.0,2.0,2.0,2.0,4.0,4.0,yes,no,Dĩ An, Bình Dương
1.55,80.0,3.0,2.0,2.0,5.0,4.0,yes,no,Trảng Bom, Đồng Nai
12.8,65.0,5.0,3.0,4.0,4.0,4.5,yes,yes,Bắc Từ Liêm, Hà Nội
7.45,100.0,3.0,3.0,3.0,7.5,5.0,yes,yes,Cẩm Lệ, Đà Nẵng
6.8,49.1,4.0,4.0,4.0,3.5,4.4,yes,no,Quận 8, Hồ Chí Minh
10.9,40.0,3.0,5.0,7.0,3.0,3.5,yes,yes,Hoàng Mai, Hà Nội
9.0,55.0,4.0,4.0,4.0,2.0,5.8,yes,yes,Nam Từ Liêm, Hà Nội
6.1,46.0,4.0,3.0,3.0,2.5,4.5,yes,no,Nam Từ Liêm, Hà Nội
5.4,69.0,4.0,4.0,3.0,5.0,4.0,yes,yes,Quận 9, Hồ Chí Minh
22.5,78.0,5.0,6.0,7.0,6.0,5.7,yes,yes,Cầu Giấy, Hà Nội
14.5,52.0,4.0,3.0,4.0,4.0,4.0,yes,yes,Thanh Xuân, Hà Nội
6.2,44.0,4.0,4.0,4.0,4.0,4.2,yes,yes,Bắc Từ Liêm, Hà Nội
25.5,80.0,7.0,7.0,4.0,6.0,3.9,yes,yes,Quận 1, Hồ Chí Minh
3.5,58.0,3.0,2.0,2.0,2.5,6.5,yes,yes,Đông Anh, Hà Nội
7.6,60.0,3.0,3.0,3.0,5.0,4.0,yes,yes,Hoàng Mai, Hà Nội
10.7,105.0,4.0,5.0,4.0,5.0,6.5,yes,yes,Gò Vấp, Hồ Chí Minh
8.7,51.0,6.0,5.0,6.0,2.2,6.2,yes,yes,Bắc Từ Liêm, Hà Nội
7.49,64.0,4.0,4.0,3.0,5.0,6.5,yes,yes,Quận 7, Hồ Chí Minh
4.85,105.0,2.0,2.0,1.0,4.0,5.0,yes,yes,Quận 9, Hồ Chí Minh
5.7,45.0,5.0,4.0,6.0,8.0,3.8,yes,yes,Quốc Oai, Hà Nội
2.85,120.0,3.0,1.0,2.0,6.0,6.0,yes,no,Trảng Bom, Đồng Nai
5.18,62.0,3.0,2.0,2.0,5.0,5.0,yes,no,Quận 8, Hồ Chí Minh
9.0,126.5,5.0,3.0,2.0,4.0,5.5,yes,yes,Quận 8, Hồ Chí Minh
1.83,15.0,1.0,1.0,2.0,4.0,3.0,yes,yes,Bình Tân, Hồ Chí Minh
5.85,36.0,5.0,4.0,4.0,2.0,4.1,yes,yes,Thanh Trì, Hà Nội
7.95,38.0,4.0,5.0,6.0,3.0,3.6,yes,yes,Hoàng Mai, Hà Nội
19.0,56.0,4.0,3.0,4.0,4.0,4.7,yes,yes,Thanh Xuân, Hà Nội
2.4,24.0,2.0,2.0,2.0,3.0,3.0,yes,no,Quận 12, Hồ Chí Minh
2.3,44.0,2.0,2.0,2.0,6.0,4.0,yes,yes,Dĩ An, Bình Dương
23.19,65.0,5.0,6.0,6.0,6.0,6.0,yes,yes,Đống Đa, Hà Nội
8.3,105.0,4.0,4.0,5.0,7.0,5.2,yes,yes,Bình Tân, Hồ Chí Minh
7.8,75.0,4.0,3.0,3.0,5.0,3.5,yes,no,Gò Vấp, Hồ Chí Minh
1.8,15.0,1.0,2.0,2.0,6.0,3.0,yes,no,Gò Vấp, Hồ Chí Minh
3.8,61.0,4.0,3.0,3.0,3.0,4.8,yes,yes,Hải Châu, Đà Nẵng
3.5,35.0,2.0,2.0,1.0,4.0,4.0,yes,no,Tân Phú, Hồ Chí Minh
3.25,60.0,3.0,2.0,2.0,6.0,5.0,yes,yes,Dĩ An, Bình Dương
12.8,100.0,4.0,4.0,4.0,12.0,5.0,yes,no,Bình Thạnh, Hồ Chí Minh
4.7,105.0,3.0,3.0,3.0,5.5,5.0,yes,yes,Cẩm Lệ, Đà Nẵng
2.15,40.0,2.0,2.0,2.0,4.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
7.5,72.0,2.0,2.0,2.0,5.0,4.2,yes,yes,Quận 9, Hồ Chí Minh
16.5,102.0,5.0,2.0,4.0,4.0,3.5,yes,no,Long Biên, Hà Nội
7.45,50.0,3.0,4.0,3.0,5.0,4.2,yes,yes,Bình Thạnh, Hồ Chí Minh
4.2,40.0,4.0,3.0,3.0,3.0,3.0,yes,yes,Tân Bình, Hồ Chí Minh
3.7,37.0,3.0,3.0,4.0,4.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
8.6,32.0,3.0,5.0,6.0,3.0,3.2,yes,yes,Cầu Giấy, Hà Nội
6.45,92.0,3.0,3.0,1.0,6.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
8.9,64.0,4.0,5.0,4.0,12.0,4.0,yes,yes,Quận 6, Hồ Chí Minh
8.7,50.0,4.0,5.0,5.0,3.8,6.0,yes,yes,Long Biên, Hà Nội
12.0,37.0,4.0,5.0,6.0,2.5,4.0,yes,yes,Cầu Giấy, Hà Nội
3.48,70.0,2.0,2.0,2.0,4.0,4.0,yes,yes,Hóc Môn, Hồ Chí Minh
12.8,100.0,4.0,3.0,4.0,12.0,5.0,yes,yes,Bình Tân, Hồ Chí Minh
4.6,56.0,4.0,3.0,3.0,6.0,6.0,yes,yes,Bình Tân, Hồ Chí Minh
1.65,100.0,3.0,2.0,2.0,2.5,4.0,yes,no,Mỹ Tho, Tiền Giang
9.8,50.0,5.0,6.0,4.0,12.0,4.5,yes,yes,Quận 8, Hồ Chí Minh
8.0,69.0,4.0,5.0,3.0,2.0,5.5,yes,yes,Hai Bà Trưng, Hà Nội
9.0,84.0,6.0,6.0,4.0,8.0,5.2,yes,yes,Tân Bình, Hồ Chí Minh
5.7,62.0,3.0,3.0,3.0,8.0,4.0,yes,yes,Quận 9, Hồ Chí Minh
13.5,100.0,4.0,4.0,4.0,12.0,5.0,yes,no,Bình Tân, Hồ Chí Minh
4.9,72.5,3.0,2.0,2.0,4.3,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
13.3,55.0,7.0,6.0,6.0,3.0,5.0,yes,yes,Hoàng Mai, Hà Nội
3.0,64.0,4.0,4.0,3.0,8.0,4.0,yes,no,Biên Hòa, Đồng Nai
13.5,117.0,3.0,3.0,3.0,8.0,6.0,yes,no,Đông Anh, Hà Nội
6.5,35.0,3.0,4.0,5.0,3.2,4.5,yes,yes,Đống Đa, Hà Nội
10.0,50.0,3.0,4.0,5.0,4.0,4.5,yes,yes,Long Biên, Hà Nội
6.0,45.0,1.0,1.0,1.0,5.0,4.2,yes,yes,Long Biên, Hà Nội
15.2,99.0,4.0,5.0,5.0,8.0,5.5,yes,yes,Phú Nhuận, Hồ Chí Minh
4.9,38.0,5.0,3.0,4.0,5.0,3.5,yes,no,Quận 6, Hồ Chí Minh
9.4,72.0,4.0,4.0,6.0,4.0,5.5,yes,yes,Long Biên, Hà Nội
17.5,49.0,3.0,3.0,3.0,7.0,4.0,yes,no,Đống Đa, Hà Nội
6.9,52.0,4.0,3.0,3.0,7.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
1.74,121.0,3.0,2.0,2.0,5.0,5.0,yes,yes,Diên Khánh, Khánh Hòa
9.0,60.0,3.0,5.0,5.0,5.0,5.0,yes,yes,Gò Vấp, Hồ Chí Minh
3.58,36.0,2.0,2.0,2.0,3.5,4.2,yes,yes,Quận 8, Hồ Chí Minh
18.0,92.0,5.0,6.0,5.0,6.0,4.4,yes,yes,Quận 10, Hồ Chí Minh
7.5,65.0,3.0,1.0,1.0,6.0,5.0,yes,no,Hoàng Mai, Hà Nội
5.6,65.0,5.0,4.0,4.0,2.5,5.0,yes,yes,Thanh Trì, Hà Nội
13.6,40.0,4.0,4.0,6.0,6.0,3.8,yes,yes,Hoàng Mai, Hà Nội
5.7,42.0,4.0,4.0,4.0,3.0,3.5,yes,yes,Hoài Đức, Hà Nội
4.7,64.0,4.0,3.0,4.0,5.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
4.3,54.6,4.0,5.0,3.0,3.5,4.0,yes,yes,Tân Bình, Hồ Chí Minh
12.2,42.0,4.0,5.0,7.0,4.0,5.5,yes,no,Thanh Xuân, Hà Nội
8.6,85.0,4.0,6.0,3.0,7.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
6.8,63.9,4.0,5.0,4.0,6.0,6.0,yes,no,Bình Tân, Hồ Chí Minh
5.5,31.0,2.0,2.0,2.0,6.0,6.0,yes,no,Quận 10, Hồ Chí Minh
7.8,33.0,3.0,4.0,5.0,3.5,5.2,yes,yes,Hà Đông, Hà Nội
16.6,62.0,4.0,5.0,7.0,5.0,4.0,yes,yes,Long Biên, Hà Nội
6.3,30.2,3.0,4.0,5.0,3.0,4.6,yes,yes,Hoàng Mai, Hà Nội
4.2,80.0,2.0,2.0,2.0,5.0,4.0,yes,yes,Quận 12, Hồ Chí Minh
10.6,40.0,4.0,5.0,7.0,3.5,3.8,yes,yes,Hoàng Mai, Hà Nội
5.1,72.0,2.0,2.0,2.0,4.0,5.0,yes,no,Quận 12, Hồ Chí Minh
15.5,100.0,4.0,5.0,3.0,8.0,5.0,yes,no,Bình Tân, Hồ Chí Minh
4.5,30.0,3.0,3.0,5.0,6.0,3.5,yes,yes,Hai Bà Trưng, Hà Nội
8.7,60.0,4.0,5.0,5.0,8.0,4.5,yes,no,Gò Vấp, Hồ Chí Minh
8.2,60.0,4.0,4.0,3.0,8.0,4.0,yes,no,Quận 6, Hồ Chí Minh
4.9,31.0,6.0,5.0,5.0,3.0,4.1,yes,yes,Hoài Đức, Hà Nội
3.5,50.0,3.0,2.0,2.0,5.0,5.0,yes,yes,Bình Tân, Hồ Chí Minh
3.5,20.0,2.0,2.0,4.0,3.0,3.0,yes,yes,Đống Đa, Hà Nội
0.8,18.0,1.0,1.0,1.0,2.0,2.5,no,yes,Hai Bà Trưng, Hà Nội
6.95,32.0,3.0,2.0,5.0,3.0,5.3,yes,no,Thanh Xuân, Hà Nội
8.5,54.0,4.0,5.0,4.0,4.0,4.0,yes,yes,Quận 8, Hồ Chí Minh
3.65,20.0,2.0,3.0,3.0,2.0,3.5,yes,yes,Quận 1, Hồ Chí Minh
8.1,41.0,4.0,3.0,4.0,3.0,3.5,yes,yes,Đống Đa, Hà Nội
3.9,52.0,2.0,2.0,1.0,3.0,4.2,yes,yes,Tân Phú, Hồ Chí Minh
9.9,90.6,2.0,3.0,3.0,4.0,6.0,yes,no,Bình Thạnh, Hồ Chí Minh
3.5,37.4,2.0,3.0,2.0,3.0,4.0,yes,yes,Quận 7, Hồ Chí Minh
1.4,24.0,2.0,2.0,2.0,4.0,4.0,yes,yes,Tân Phú, Hồ Chí Minh
9.0,50.0,5.0,5.0,4.0,7.0,3.8,yes,yes,Tân Bình, Hồ Chí Minh
4.4,37.0,3.0,3.0,3.0,3.0,6.0,yes,yes,Tân Bình, Hồ Chí Minh
10.1,50.0,6.0,5.0,5.0,2.5,5.0,yes,yes,Cầu Giấy, Hà Nội
7.6,38.0,4.0,4.0,5.0,2.0,3.2,yes,yes,Hoàng Mai, Hà Nội
21.5,72.0,4.0,4.0,4.0,8.0,5.5,yes,yes,Hai Bà Trưng, Hà Nội
5.8,100.0,3.0,3.0,3.0,10.5,5.0,yes,yes,Cẩm Lệ, Đà Nẵng
3.35,35.0,2.0,2.0,2.0,3.0,3.5,yes,yes,Quận 12, Hồ Chí Minh
3.8,32.0,3.0,4.0,5.0,3.0,3.5,yes,yes,Hà Đông, Hà Nội
6.3,100.0,3.0,3.0,3.0,7.5,5.0,yes,yes,Liên Chiểu, Đà Nẵng
6.2,64.0,4.0,5.0,3.0,5.0,6.0,yes,yes,Bình Tân, Hồ Chí Minh
6.5,60.0,5.0,4.0,5.0,8.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
10.96,45.0,4.0,4.0,6.0,2.0,4.5,yes,yes,Hai Bà Trưng, Hà Nội
6.0,37.3,3.0,3.0,5.0,2.0,3.1,yes,yes,Hoàng Mai, Hà Nội
7.4,44.0,3.0,4.0,3.0,4.0,4.2,yes,yes,Bình Thạnh, Hồ Chí Minh
8.8,42.0,3.0,4.0,4.0,3.0,3.5,yes,yes,Hai Bà Trưng, Hà Nội
3.35,36.0,2.0,2.0,2.0,3.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
7.5,30.0,5.0,6.0,1.0,2.0,4.0,yes,yes,Đống Đa, Hà Nội
14.5,53.0,4.0,4.0,6.0,8.0,4.5,yes,yes,Hoàng Mai, Hà Nội
14.5,40.0,5.0,5.0,6.0,5.0,6.0,yes,yes,Bắc Từ Liêm, Hà Nội
12.5,63.0,3.0,3.0,3.0,5.0,4.2,no,yes,Bắc Từ Liêm, Hà Nội
6.0,68.3,2.0,4.0,3.0,4.0,3.5,yes,yes,Nha Trang, Khánh Hòa
16.2,60.0,6.0,4.0,5.0,2.5,4.0,yes,yes,Cầu Giấy, Hà Nội
4.98,50.0,3.0,3.0,3.0,3.0,4.0,yes,yes,Hoàng Mai, Hà Nội
13.5,60.0,4.0,4.0,4.0,12.0,5.0,yes,yes,Hoàng Mai, Hà Nội
6.4,35.0,4.0,3.0,5.0,5.0,3.9,yes,yes,Đống Đa, Hà Nội
5.5,36.5,4.0,3.0,4.0,6.0,3.5,yes,no,Gia Lâm, Hà Nội
5.8,64.0,4.0,2.0,3.0,4.0,4.0,yes,no,Gò Vấp, Hồ Chí Minh
6.5,118.0,3.0,2.0,1.0,5.5,4.9,yes,no,Sơn Trà, Đà Nẵng
8.5,88.6,4.0,5.0,4.0,8.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
7.7,68.0,4.0,4.0,3.0,7.0,4.2,yes,yes,Quận 9, Hồ Chí Minh
9.5,82.7,5.0,6.0,5.0,6.0,5.0,yes,yes,Gò Vấp, Hồ Chí Minh
5.8,30.0,3.0,4.0,5.0,2.0,4.0,yes,yes,Ba Đình, Hà Nội
12.2,53.0,4.0,4.0,5.0,4.0,5.0,yes,yes,Thanh Xuân, Hà Nội
6.5,70.0,3.0,4.0,3.0,5.0,4.0,yes,yes,Gò Vấp, Hồ Chí Minh
1.5,26.25,2.0,1.0,2.0,2.5,3.5,no,yes,Quận 8, Hồ Chí Minh
0.8,96.0,2.0,2.0,2.0,5.0,5.0,yes,no,Vĩnh Cửu, Đồng Nai
18.8,96.0,6.0,2.0,4.0,13.0,4.0,yes,no,Quận 8, Hồ Chí Minh
3.75,36.0,4.0,3.0,3.0,2.3,4.0,yes,yes,Quận 7, Hồ Chí Minh
4.5,50.0,2.0,2.0,2.0,3.0,4.0,yes,yes,Thủ Đức, Hồ Chí Minh
5.3,64.0,4.0,5.0,2.0,13.0,4.0,yes,yes,Dĩ An, Bình Dương
9.9,51.5,6.0,5.0,5.0,4.0,4.5,yes,yes,Cầu Giấy, Hà Nội
7.8,36.0,4.0,5.0,6.0,3.0,5.5,yes,yes,Nam Từ Liêm, Hà Nội
7.5,107.0,4.0,5.0,3.0,7.0,6.3,yes,yes,Bình Tân, Hồ Chí Minh
7.8,78.0,5.0,6.0,4.0,8.0,4.0,yes,no,Thủ Đức, Hồ Chí Minh
8.0,50.0,5.0,5.0,5.0,2.5,4.6,yes,yes,Đống Đa, Hà Nội
8.15,80.0,2.0,2.0,2.0,4.0,5.1,yes,no,Gò Vấp, Hồ Chí Minh
6.6,33.0,3.0,4.0,5.0,5.0,4.0,yes,yes,Long Biên, Hà Nội
7.9,31.0,4.0,5.0,6.0,3.0,4.5,yes,yes,Cầu Giấy, Hà Nội
8.99,104.0,3.0,2.0,2.0,5.0,4.3,yes,yes,Tân Bình, Hồ Chí Minh
5.4,44.0,5.0,3.0,4.0,5.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
4.5,110.0,3.0,2.0,2.0,6.0,4.0,yes,yes,Dĩ An, Bình Dương
18.8,67.0,4.0,4.0,4.0,7.0,4.6,yes,yes,Đống Đa, Hà Nội
8.6,38.0,3.0,4.0,5.0,4.0,3.8,yes,yes,Long Biên, Hà Nội
6.3,31.0,4.0,3.0,5.0,2.0,6.0,yes,yes,Nam Từ Liêm, Hà Nội
6.89,97.0,4.0,3.0,2.0,6.0,5.0,yes,yes,Bình Tân, Hồ Chí Minh
19.4,67.0,4.0,3.0,4.0,7.0,5.0,yes,yes,Đống Đa, Hà Nội
6.0,28.0,3.0,3.0,3.0,2.0,3.0,yes,yes,Đống Đa, Hà Nội
5.9,93.0,3.0,1.0,2.0,4.5,3.55,yes,yes,Thủ Đức, Hồ Chí Minh
2.65,95.0,2.0,1.0,1.0,3.0,5.0,yes,yes,Biên Hòa, Đồng Nai
7.0,72.0,2.0,2.0,2.0,6.0,4.11,yes,no,Vũng Tàu, Bà Rịa Vũng Tàu
6.3,72.0,4.0,5.0,3.0,2.0,4.5,yes,yes,Gò Vấp, Hồ Chí Minh
13.95,62.0,4.0,4.0,4.0,8.0,4.0,yes,yes,Phú Nhuận, Hồ Chí Minh
17.5,75.0,5.0,3.0,4.0,6.0,5.0,yes,no,Cầu Giấy, Hà Nội
7.95,37.0,4.0,3.0,4.0,3.0,3.3,yes,yes,Hai Bà Trưng, Hà Nội
9.8,92.1,4.0,5.0,6.0,8.0,4.45,yes,yes,Lê Chân, Hải Phòng
3.3,75.6,4.0,2.0,2.0,7.0,4.2,yes,no,Biên Hòa, Đồng Nai
12.5,46.0,4.0,4.0,4.0,3.0,5.1,yes,yes,Tây Hồ, Hà Nội
8.7,64.0,5.0,3.0,4.0,6.0,4.0,yes,yes,Nam Từ Liêm, Hà Nội
7.8,84.0,4.0,5.0,3.0,7.0,4.2,yes,no,Biên Hòa, Đồng Nai
18.6,60.0,6.0,6.0,5.0,8.0,4.0,yes,yes,Ba Đình, Hà Nội
2.45,50.0,2.0,2.0,2.0,7.0,4.0,yes,no,Thuận An, Bình Dương
3.55,61.0,3.0,3.0,2.0,4.5,4.0,yes,no,Biên Hòa, Đồng Nai
20.0,50.0,4.0,4.0,5.0,6.0,4.0,yes,yes,Thanh Xuân, Hà Nội
2.5,18.0,2.0,2.0,2.0,2.0,3.5,yes,yes,Phú Nhuận, Hồ Chí Minh
3.98,50.0,4.0,4.0,4.0,5.0,4.0,yes,yes,Hải An, Hải Phòng
12.0,93.0,4.0,4.0,3.0,8.0,6.0,yes,yes,Gò Vấp, Hồ Chí Minh
7.7,64.7,6.0,5.0,3.0,5.0,4.1,yes,yes,Thủ Đức, Hồ Chí Minh
6.9,50.0,4.0,3.0,4.0,3.0,4.0,yes,yes,Long Biên, Hà Nội
14.5,60.0,6.0,4.0,5.0,2.0,5.6,yes,yes,Cầu Giấy, Hà Nội
10.8,36.0,4.0,5.0,6.0,2.5,3.6,yes,no,Ba Đình, Hà Nội
12.0,45.0,4.0,3.0,4.0,6.0,4.5,yes,no,Thanh Xuân, Hà Nội
5.6,68.0,4.0,5.0,4.0,5.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
25.5,55.0,5.0,5.0,5.0,5.0,5.0,yes,yes,Đống Đa, Hà Nội
18.8,64.0,6.0,3.0,4.0,8.0,4.0,yes,no,Quận 8, Hồ Chí Minh
2.99,69.0,2.0,3.0,2.0,7.0,5.4,yes,yes,Thủ Dầu Một, Bình Dương
10.8,46.0,5.0,4.0,5.0,7.0,4.0,yes,yes,Hà Đông, Hà Nội
7.95,35.0,4.0,5.0,6.0,3.0,4.5,yes,yes,Cầu Giấy, Hà Nội
7.0,30.0,3.0,4.0,5.0,3.0,3.2,yes,yes,Long Biên, Hà Nội
6.5,34.0,3.0,4.0,5.0,3.0,4.0,yes,yes,Long Biên, Hà Nội
7.3,69.6,4.0,4.0,4.0,7.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
2.7,110.0,3.0,2.0,2.0,6.0,4.2,yes,no,Biên Hòa, Đồng Nai
7.68,32.0,5.0,5.0,5.0,5.0,4.0,yes,yes,Nam Từ Liêm, Hà Nội
6.0,35.0,3.0,3.0,5.0,2.0,4.0,yes,yes,Cầu Giấy, Hà Nội
2.89,48.0,3.0,3.0,3.0,3.5,4.0,yes,yes,Hải An, Hải Phòng
1.98,90.0,3.0,2.0,2.0,6.0,5.0,yes,yes,Củ Chi, Hồ Chí Minh
12.0,48.0,4.0,3.0,4.0,10.0,5.0,yes,no,Thanh Xuân, Hà Nội
15.8,100.0,5.0,4.0,4.0,3.0,5.0,yes,no,Ba Đình, Hà Nội
4.79,100.0,3.0,3.0,3.0,5.5,5.0,yes,yes,Cẩm Lệ, Đà Nẵng
22.7,85.0,4.0,3.0,4.0,5.0,4.7,yes,no,Đống Đa, Hà Nội
2.7,42.0,2.0,2.0,1.0,7.0,4.0,yes,yes,Nha Trang, Khánh Hòa
6.5,54.0,4.0,4.0,4.0,7.0,4.0,yes,yes,Bình Tân, Hồ Chí Minh
15.8,44.0,4.0,5.0,6.0,5.0,4.0,yes,yes,Cầu Giấy, Hà Nội
14.2,45.0,6.0,4.0,4.0,5.0,4.0,yes,yes,Cầu Giấy, Hà Nội
7.2,75.0,4.0,4.0,3.0,6.0,4.2,yes,no,Thủ Đức, Hồ Chí Minh
9.5,45.0,3.0,4.0,5.0,3.0,4.2,yes,no,Hai Bà Trưng, Hà Nội
8.7,118.0,5.0,4.0,3.0,3.0,6.3,yes,yes,Long Biên, Hà Nội
19.8,40.0,4.0,4.0,4.0,7.5,3.5,yes,yes,Cầu Giấy, Hà Nội
6.4,50.4,4.0,3.0,3.0,8.0,4.0,yes,yes,Quận 9, Hồ Chí Minh
6.5,30.0,3.0,4.0,5.0,3.0,4.3,yes,yes,Bắc Từ Liêm, Hà Nội
7.2,38.3,3.0,4.0,5.0,3.0,5.6,yes,yes,Hai Bà Trưng, Hà Nội
19.9,72.0,4.0,4.0,4.0,7.0,4.1,yes,no,Đống Đa, Hà Nội
